sector,link,Ministry/Organization Name,id
Agriculture & Cooperation,https://www.icar.org.in,Indian Council of Agricultural Research (ICAR),4930
Agriculture & Cooperation,https://horti.tripura.gov.in,"Directorate of Horticulture & Soil Conservation, Tripura",4931
Agriculture & Cooperation,https://gbpuat.ac.in,"Govind Ballabh Pant University of Agriculture & Technology, Uttarakhand",4933
Agriculture & Cooperation,https://millets.res.in,Indian Institute of Millets Research (IIMR),4934
Agriculture & Cooperation,https://pmkmy.gov.in,Pradhan Mantri Kisaan Maan-dhan Yojana (PM-KMY),4937
Agriculture & Cooperation,https://pmkisan.gov.in,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN),4938
Agriculture & Cooperation,https://education.icar.gov.in,Agricultural Education Portal,4939
Social Justice & Empowerment,https://www.nic.in/,National Informatics Centre,4940
Social Justice & Empowerment,https://ssp.rajasthan.gov.in,"Social Security Pension, Rajasthan",4941
Social Justice & Empowerment,https://vky.gujarat.gov.in,"Vanbandhu Kalyan Yojana, Tribal Development Department, Gujarat",4942
Social Justice & Empowerment,https://ncsk.nic.in,National Commission for Safai Karamcharis (NCSK),4943
Social Justice & Empowerment,https://megscpcr.gov.in,"Meghalaya State Commission for Protection of Child Rights, Meghalaya",4944
Social Justice & Empowerment,https://rmk.nic.in,Rashtriya Mahila Kosh (RMK),4945
Social Justice & Empowerment,https://ashwin.bih.nic.in/Ashwin/Default.aspx,"ASHA Workers Performance and Incentives Portal, Bihar",4946
Social Justice & Empowerment,https://sakhi.gov.in,Sakhi Dashboard,4947
Social Justice & Empowerment,https://islrtc.nic.in,Indian Sign Language Research and Training Centre (ISLRTC),4949
Social Justice & Empowerment,https://ncpcr.gov.in,National Commission for Protection of Child Rights (NCPCR),4950
Social Justice & Empowerment,https://cara.nic.in,"Central Adoption Resource Authority (CARA), New Delhi",4952
Social Justice & Empowerment,https://www.swavlambancard.gov.in,Unique Disability ID (UDID),4953
Social Justice & Empowerment,https://ncbc.nic.in,National Commission for Backward Classes (NCBC),4954
Social Justice & Empowerment,https://ngo.tribal.gov.in,NGO Grants Online System,4955
Social Justice & Empowerment,https://shebox.wcd.gov.in,SHe Box-Online Complaint Management System for Sexual Harassment at Workplace,4956
Social Justice & Empowerment,https://www.hajcommittee.gov.in,Haj Committee of India,4957
Social Justice & Empowerment,https://goal.tribal.gov.in,Going Online as Leaders Program (GOAL),4959
Social Justice & Empowerment,https://oscw.nic.in,"State Commission for Women, Odisha",4960
Social Justice & Empowerment,https://www.nmdfc.org,National Minorities Development and Finance Corporation (NMDFC),4961
Social Justice & Empowerment,https://socialjustice.assam.gov.in,"Directorate of Social Justice and Empowerment, Assam",4962
Social Justice & Empowerment,https://obcbahujankalyan.maharashtra.gov.in,"Other Backward Bahujan Welfare Department, Maharashtra",4963
Social Justice & Empowerment,https://fellowship.tribal.gov.in,National Tribal Fellowship Portal,4964
Social Justice & Empowerment,https://socialjustice.gov.in,Department of Social Justice and Empowerment,4965
Social Justice & Empowerment,https://haj.nic.in,"The Portal For Haj Group Organisers, Haj Deputation, Haj Pilgrimage",4968
Social Justice & Empowerment,https://www.ashtalakshmimahotsav.com,Ashtalakshmi Mahotsav,4969
Social Justice & Empowerment,https://www.iiswbm.edu,"Indian Institute of Social Welfare and Business Management (IISWBM), West Bengal",4970
Social Justice & Empowerment,https://mahaeschol.maharashtra.gov.in,"Scholarship - Social Justice and Special Assistance Department, Maharashtra",4971
Social Justice & Empowerment,https://overseas.tribal.gov.in,National Overseas Scholarship Portal,4974
Social Justice & Empowerment,https://www.wdsc.telangana.gov.in,"Empowerment of Persons with Disabilities, Senior Citizens & Transgender Persons Department, Telangana",4975
Social Justice & Empowerment,https://www.nihhsrc.nic.in,Ali Yavar Jung National Institute of Speech and Hearing Disabilities,4976
Social Justice & Empowerment,https://tritribal.gov.in,National Tribal Research Portal,4977
Social Justice & Empowerment,https://poshanabhiyaan.gov.in,Prime Ministers Overarching Scheme for Holistic Nourishment (POSHAN),4978
Social Justice & Empowerment,https://icdsonline.bih.nic.in,"Integrated Child Development Services (ICDS) Scheme, Bihar",4979
Social Justice & Empowerment,https://www.cswb.gov.in,Central Social Welfare Board (CSWB),4980
Social Justice & Empowerment,https://adikalakar.tribal.gov.in,National Tribal Virtual Art and Culture Portal,4981
Social Justice & Empowerment,https://dbttribal.gov.in,Direct Benefit Transfer Portal (DBT),4982
Social Justice & Empowerment,https://niepid.nic.in,National Institute for the Empowerment of Persons with Intellectual Disabilities,4985
Social Justice & Empowerment,https://pmagy.gov.in,Pradhan Mantri Adarsh Gram Yojana (PMAGY),4986
Social Justice & Empowerment,https://shramshakti.tribal.gov.in,National Tribal Migration Support Portal,4987
Social Justice & Empowerment,https://lmd.kerala.gov.in,"Legal Metrology Department, Kerala",4988
Social Justice & Empowerment,https://depwd.gov.in,Department of Empowerment of Persons with Disabilities,4989
Social Justice & Empowerment,https://womenandchildren.assam.gov.in,"Directorate of Social Welfare (Women and Child Development Sector), Assam",4990
Social Justice & Empowerment,https://dmc.delhi.gov.in,Delhi Minorities Commission,4991
Social Justice & Empowerment,https://sspa.gujarat.gov.in,"Sardar Sarovar Punarvasvat Agency, Gujarat",4993
Social Justice & Empowerment,https://jnanabhumi.ap.gov.in,"JanmaBhoomi, Andhra Pradesh",4994
Social Justice & Empowerment,https://pencil.gov.in,Platform for Effective Enforcement of No Child Labour (PENCIL),4995
Social Justice & Empowerment,https://swasthya.tribal.gov.in/home,"Swasthya, Tribal Health and Nutrition Portal",4996
Social Justice & Empowerment,https://aptwgurukulam.ap.gov.in,"GURUKULAM - Andhra Pradesh Tribal Welfare Residential Educational Institutions Society, Andhra Pradesh",4997
Social Justice & Empowerment,https://igr.jk.gov.in,"Registration Department, Jammu and Kashmir",4998
Social Justice & Empowerment,https://nskfdc.nic.in,National Safai Karamcharis Finance and Development Corporation (NSKFDC),5001
Social Justice & Empowerment,https://oasis.gov.in,"OASiS - Online Application for Scholarship in Studies, West Bengal",5004
Social Justice & Empowerment,https://grants.tribal.gov.in,Adivasi Grants Management System,5005
Social Justice & Empowerment,https://wbkanyashree.gov.in,"Kanyashree Prakalpa, West Bengal",5006
Social Justice & Empowerment,https://ncsc.nic.in,National Commission for Scheduled Castes (NCSC),5007
Social Justice & Empowerment,https://repository.tribal.gov.in,Tribal Digital Document Repository,5008
Social Justice & Empowerment,https://mahades.maharashtra.gov.in,"Directorate of Economics and Statistics, Maharashtra",5009
Social Justice & Empowerment,https://centralwaqfcouncil.gov.in,Central Waqf Council,5011
Social Justice & Empowerment,https://www.sainikwelfare.gujarat.gov.in,"Gujarat Sainik Welfare, Gujarat",5012
Social Justice & Empowerment,https://www.hpwc.kerala.gov.in,"Kerala State Differently Abled Welfare Corporation Limited, Kerala",5013
Social Justice & Empowerment,https://scholarship.odisha.gov.in,"State Scholarship Portal, Odisha",5014
Social Justice & Empowerment,https://www.meity.gov.in/,Ministry of Electronics & Information Technology,5015
Social Justice & Empowerment,https://svnirtar.nic.in,"Swami Vivekanand National Institute of Rehabilitation Training and Research (SVNIRTAR), Olatpur",5016
Social Justice & Empowerment,https://www.jkwdc.com,"Jammu & Kashmir  Women`s Development Corporation, Jammu and Kashmir",5017
Social Justice & Empowerment,https://www.nsfdc.nic.in,National Scheduled Castes Finance and Development Corporatioin (NSFDC),5018
Social Justice & Empowerment,https://stcmis.gov.in,Scheduled Tribe Component Monitoring System,5020
Social Justice & Empowerment,https://jiyoparsi.minorityaffairs.gov.in,Jiyo Parsi Scheme Portal,5023
Social Justice & Empowerment,https://www.gbpssi.in,"Govind Ballabh Pant Social Science Institute, Allahabad, Uttar Pradesh",5024
Social Justice & Empowerment,https://pension.socialjusticehry.gov.in,"Pension Portal, Department of Social Justice and Empowerment, Haryana",5025
Social Justice & Empowerment,https://dcw.delhi.gov.in,Delhi Commission for Women,5026
Social Justice & Empowerment,https://www.punarbhava.in,"Punarbhava, National Interactive Portal on Disability",5027
Social Justice & Empowerment,https://missionshakti.wcd.gov.in,Mission Shakti,5028
Social Justice & Empowerment,https://trti.gujarat.gov.in,"Gujarat Tribal Research & Training Society, Gujarat",5029
Social Justice & Empowerment,https://subhadra.odisha.gov.in,"SUBHADRA Yojana, Odisha",5030
Social Justice & Empowerment,https://dbtmis-msje.gov.in,Free Coaching Scheme for SC and OBC Students,5031
Social Justice & Empowerment,https://www.niohkol.nic.in,"National Institute for the Orthopaedically Handicapped (NIOH), Kolkata",5033
Social Justice & Empowerment,https://megscpwd.gov.in,"Office of the State Commissioner for Persons with Disabilities, Meghalaya",5034
Social Justice & Empowerment,https://sw.cg.gov.in,"Social Welfare Department, Chhattisgarh",5035
Social Justice & Empowerment,https://himachal.nic.in/hbcfdc,"Himachal Backward Classes Finance and Development Corporation, Himachal Pradesh",5036
Social Justice & Empowerment,https://www.tgtwgurukulam.telangana.gov.in,"Telangana Tribal Welfare Residential Educational Institutions Society (Gurukulam), Telangana",5037
Social Justice & Empowerment,https://ttwd.assam.gov.in,"Directorate of Tea Tribes and Adivasi Welfare, Assam",5038
Social Justice & Empowerment,https://ubdmis.telangana.gov.in,"Unified Birth & Death Registration, Telangana",5040
Social Justice & Empowerment,https://mksy.up.gov.in,"Mukhyamantri Kanya Sumangla Yojana, Uttar Pradesh",5042
Social Justice & Empowerment,https://ekalyan.bih.nic.in,"e-Kalyan Portal, Bihar",5043
Social Justice & Empowerment,https://thespringsportal.org,Spring Water Atlas,5045
Social Justice & Empowerment,https://sainikkalyanuk.gov.in,"Directorate of Soldier Welfare and Rehabilitation Board, Uttarakhand",5046
Social Justice & Empowerment,https://wakf.gov.in,राष्ट्रीय डब्ल्यूएएमएसआई परियोजना,5048
Social Justice & Empowerment,https://www.nstfdc.net,National Scheduled Tribes Finance and Development Corporation (NSTFDC),5049
Social Justice & Empowerment,https://mat.maharashtra.gov.in,"Administrative Tribunal, Maharashtra",5051
Social Justice & Empowerment,https://ayjnihh.nic.in,Ali Yavar Jung National Institute for the Hearing Handicapped (AYJNIHH),5052
Social Justice & Empowerment,https://ncst.nic.in,National Commission for Scheduled Tribes (NCST),5053
Social Justice & Empowerment,https://swachhatahiseva.gov.in,Swachhata Hi Seva 2024,5054
Social Justice & Empowerment,https://adiprasaran.tribal.gov.in,Adi-Prasarasn,5055
Social Justice & Empowerment,https://emrs.tribal.gov.in,National Education Society for Tribal Students,5056
Social Justice & Empowerment,https://socialwelfare.ladakh.gov.in,"Social & Tribal Welfare Department, Ladakh",5057
Social Justice & Empowerment,https://crcbhopal.nic.in,"Composite Regional Centre for Persons with Disabilities, Bhopal",5058
Social Justice & Empowerment,https://kscbc.kerala.gov.in,"The Kerala State Commission for Backward Classes, Kerala",5060
Social Justice & Empowerment,https://www.alimco.in,"Artificial Limbs Manufacturing Corporation of India (ALIMCO), Kanpur",5061
Social Justice & Empowerment,https://ksat.karnataka.gov.in,Karnataka State Administrative Tribunal,5063
Social Justice & Empowerment,https://icar-ciwa.org.in,ICAR-Central Institute for Women in Agriculture (ICAR-CIWA),5064
Social Justice & Empowerment,https://forestrights.nic.in,Scheduled Tribes and Other Traditional Forest Dwellers,5065
Social Justice & Empowerment,https://comm-tribal.gujarat.gov.in,"Commissionerate of Tribal Development, Gujarat",5066
Social Justice & Empowerment,https://nber-rehabcouncil.gov.in,"National Board of Examination in Rehabilitation (NBER), New Delhi",5069
Social Justice & Empowerment,https://wbsaboojsathi.gov.in,"Sabooj Sathi (Bi-cycle Distribution Scheme), West Bengal",5070
Social Justice & Empowerment,https://societyleague.telangana.gov.in,"Social, Tribal, BC, Minority and Residential Educational Institutions Societies, Telangana",5073
Social Justice & Empowerment,https://middaymeal.tn.gov.in,"Puratchi Thalaivar M.G.R. Nutritious Meal Programme (Mid Day Meal Scheme), Tamil Nadu",5074
Social Justice & Empowerment,https://socialwelfare.tripura.gov.in,"Directorate of Social Welfare and Social Education, Tripura",5075
Social Justice & Empowerment,https://pmdaksh.dosje.gov.in,Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana,5077
Social Justice & Empowerment,https://ccpdcourt.gov.in,Chief Commissioner for Persons with Disabilities Case Portal,5078
Social Justice & Empowerment,https://wdcw.tg.nic.in,"Women Development and Child Welfare Department, Telangana",5079
Social Justice & Empowerment,https://bcdd.kerala.gov.in,"Backward Classes Development Department, Kerala",5080
Social Justice & Empowerment,https://www.trdi.mp.gov.in,"Tribal Research and Development Institute, Madhya Pradesh",5081
Social Justice & Empowerment,https://nbcfdc.gov.in,National Backward Classes Finance and Development Corporation (NBCFDC),5082
Social Justice & Empowerment,https://ttaadc.gov.in,"Tripura Tribal Areas Autonomous District Council (TTAADC), Tripura",5083
Social Justice & Empowerment,https://nipccd.nic.in,National Institute of Public Cooperation and Child Development (NIPCCD),5084
Social Justice & Empowerment,https://dharani.telangana.gov.in,"Integrated Land Records Management System, Telangana",5085
Social Justice & Empowerment,https://wbat.gov.in,"Administrative Tribunal, West Bengal",5086
Social Justice & Empowerment,https://cgat.gov.in,Central Administrative Tribunal (CAT),5087
Social Justice & Empowerment,https://kescpcr.kerala.gov.in,"Kerala State Commission for Protection of Child Rights, Kerala",5088
Social Justice & Empowerment,https://gmchassam.gov.in,"Gauhati Medical College and Hospital, Assam",5089
Social Justice & Empowerment,https://adiprashikshan.tribal.gov.in,Adi Prashikshan,5090
Social Justice & Empowerment,https://crcdvg.nic.in,"Composite Regional Centre for Skill Development, Rehabilitation and Empowerment of Persons with Disabilities, Davanagere",5091
Social Justice & Empowerment,https://niepmd.tn.nic.in,National Institute for Empowerment of Persons with Multiple Disabilities (NIEPMD),5094
Social Justice & Empowerment,https://trifed.tribal.gov.in,Tribal Cooperative Marketing Development Federation of India (TRIFED),5096
Social Justice & Empowerment,https://tstribalwelfare.cgg.gov.in,"Tribal Welfare Department, Telangana",5097
Social Justice & Empowerment,https://tsobmms.cgg.gov.in,"Online Beneficiary Management and Monitoring System - OBMMS, Telangana",5098
Social Justice & Empowerment,https://uttarakhandwaqfboard.uk.gov.in,"Uttarakhand Waqf Board, Dehradun, Uttarakhand",5100
Social Justice & Empowerment,https://dsag.gujarat.gov.in,"Development Support Agency, Tribal Development Department, Gujarat",5103
